customer_id,group,choice,txn_date
9545,treatment,AmberOak,2025-06-21
15365,control,RyeRanger,2025-06-24
4589,control,RyeRanger,2025-06-15
23969,treatment,CherryLambic,2025-06-16
12625,control,AmberOak,2025-06-28
23620,control,,
8848,treatment,MidnightStout,2025-06-26
20670,control,,
2852,control,,
25789,treatment,,
24028,treatment,,
2610,control,RyeRanger,2025-06-25
15266,control,,
16739,treatment,AlpinePils,2025-06-07
526,treatment,,
13269,control,RyeRanger,2025-06-26
5341,treatment,CherryLambic,2025-06-02
1405,treatment,AmberOak,2025-06-17
12560,control,,
2522,control,CitrusZing,2025-06-29
5474,control,,
21673,control,,
11516,treatment,FarmhouseSaison,2025-06-20
5264,treatment,,
5432,control,,
2757,control,,
22431,treatment,AmberOak,2025-06-11
13250,control,,
26259,control,,
570,control,CitrusZing,2025-06-19
17763,control,,
19030,treatment,,
3476,treatment,CherryLambic,2025-06-19
19940,treatment,,
11520,control,,
10778,treatment,,
25005,control,,
5523,control,AmberOak,2025-06-03
9975,treatment,,
6333,control,,
10619,control,,
15176,control,AlpinePils,2025-06-23
2644,control,HazyHopper,2025-06-29
6551,control,,
21150,control,RyeRanger,2025-06-07
7282,control,,
23446,control,,
12712,control,,
5938,control,,
16146,control,,
12460,control,,
5517,control,,
21554,control,RyeRanger,2025-06-24
1644,control,,
10294,control,CitrusZing,2025-06-08
25238,control,,
15214,control,RyeRanger,2025-06-11
23156,treatment,,
21123,treatment,,
11244,control,,
3138,control,FarmhouseSaison,2025-06-18
19489,treatment,VelvetPorter,2025-06-07
24356,control,,
1128,control,,
11852,treatment,,
5760,control,RyeRanger,2025-06-04
3479,treatment,FarmhouseSaison,2025-06-22
21028,control,,
8443,treatment,AmberOak,2025-06-18
26827,control,RyeRanger,2025-06-16
5905,treatment,,
18832,control,,
15684,treatment,MidnightStout,2025-06-02
2014,treatment,AmberOak,2025-06-10
2691,control,RyeRanger,2025-06-03
26530,control,CitrusZing,2025-06-20
25559,control,RyeRanger,2025-06-16
23195,treatment,,
12511,treatment,CherryLambic,2025-06-30
25920,control,,
22911,treatment,AmberOak,2025-06-04
21900,control,,
1820,treatment,,
4895,treatment,CitrusZing,2025-06-26
21694,control,,
26944,control,,
2974,treatment,HazyHopper,2025-06-28
12403,control,,
14515,control,AlpinePils,2025-06-12
14235,control,,
10445,control,CitrusZing,2025-06-27
26181,treatment,CitrusZing,2025-06-28
1350,treatment,FarmhouseSaison,2025-06-12
24988,treatment,AmberOak,2025-06-20
10596,control,RyeRanger,2025-06-01
3871,control,,
22688,treatment,,
25254,control,RyeRanger,2025-06-10
16997,control,CitrusZing,2025-06-14
3244,treatment,RyeRanger,2025-06-06
3865,treatment,,
10631,control,AmberOak,2025-06-13
18773,treatment,,
1202,control,,
26207,control,,
26054,control,AlpinePils,2025-06-04
19038,treatment,CherryLambic,2025-06-10
14280,treatment,,
2635,treatment,,
16968,control,TropicalIPA,2025-06-20
24717,treatment,,
8606,control,,
18460,treatment,VelvetPorter,2025-06-04
18336,control,,
23694,control,,
16131,control,,
20741,treatment,,
8964,control,RyeRanger,2025-06-14
19288,treatment,,
19821,treatment,,
22356,control,,
27335,control,RyeRanger,2025-06-20
22912,control,RyeRanger,2025-06-14
1326,treatment,CherryLambic,2025-06-20
5698,control,CitrusZing,2025-06-08
15186,control,RyeRanger,2025-06-17
18641,treatment,AmberOak,2025-06-16
952,control,,
16762,treatment,MidnightStout,2025-06-16
9220,control,,
21762,control,,
20531,control,RyeRanger,2025-06-21
21409,treatment,,
13206,control,RyeRanger,2025-06-17
5043,control,,
24932,control,CitrusZing,2025-06-15
16531,control,,
1598,control,RyeRanger,2025-06-12
5426,control,RyeRanger,2025-06-09
11130,treatment,,
17973,control,VelvetPorter,2025-06-13
19988,treatment,VelvetPorter,2025-06-24
23387,control,RyeRanger,2025-06-13
3836,treatment,AlpinePils,2025-06-19
2624,control,FarmhouseSaison,2025-06-23
12554,treatment,VelvetPorter,2025-06-29
5856,control,CherryLambic,2025-06-28
19491,treatment,CitrusZing,2025-06-04
11713,treatment,,
18524,treatment,,
19054,treatment,,
1794,treatment,AlpinePils,2025-06-27
20247,treatment,,
26683,treatment,,
27161,control,,
1761,treatment,FarmhouseSaison,2025-06-27
9599,treatment,TropicalIPA,2025-06-25
5580,treatment,,
6363,treatment,,
12492,control,AmberOak,2025-06-15
23015,control,,
610,treatment,CitrusZing,2025-06-29
10125,control,RyeRanger,2025-06-22
24557,control,RyeRanger,2025-06-01
9791,control,,
4631,control,,
1483,treatment,,
10961,control,RyeRanger,2025-06-27
18969,control,,
8337,control,,
8585,treatment,,
10414,treatment,CherryLambic,2025-06-16
11138,control,RyeRanger,2025-06-09
25305,treatment,,
12402,control,RyeRanger,2025-06-04
23261,control,RyeRanger,2025-06-04
20836,control,RyeRanger,2025-06-04
14667,treatment,CherryLambic,2025-06-29
8411,treatment,,
6383,treatment,RyeRanger,2025-06-15
7442,control,,
9436,treatment,,
15624,control,,
7891,control,RyeRanger,2025-06-06
1572,control,CherryLambic,2025-06-29
5329,control,AmberOak,2025-06-02
21081,control,AmberOak,2025-06-24
11018,control,CitrusZing,2025-06-15
2858,treatment,,
5643,control,,
22276,control,,
19532,treatment,,
19151,control,,
4345,treatment,CherryLambic,2025-06-03
24925,control,RyeRanger,2025-06-04
22920,control,RyeRanger,2025-06-08
12283,treatment,,
1753,treatment,FarmhouseSaison,2025-06-29
10068,control,,
6125,control,,
11403,control,,
17176,control,,
7200,treatment,HazyHopper,2025-06-21
3841,treatment,,
14250,treatment,CitrusZing,2025-06-16
2583,control,RyeRanger,2025-06-18
14573,control,CitrusZing,2025-06-06
12531,treatment,CherryLambic,2025-06-03
20108,control,RyeRanger,2025-06-01
5683,treatment,,
4013,control,RyeRanger,2025-06-27
24168,control,,
7935,control,,
21302,control,,
10538,treatment,,
26245,control,,
20284,control,CitrusZing,2025-06-18
22368,control,RyeRanger,2025-06-20
2550,control,RyeRanger,2025-06-14
2175,control,RyeRanger,2025-06-24
11977,control,RyeRanger,2025-06-09
2865,control,,
17461,treatment,CitrusZing,2025-06-03
7202,treatment,AmberOak,2025-06-25
25993,control,,
13607,treatment,,
10446,control,,
6368,control,,
22168,treatment,,
5531,control,,
6860,treatment,MidnightStout,2025-06-04
4358,control,RyeRanger,2025-06-08
22365,control,,
2215,treatment,,
25337,treatment,MidnightStout,2025-06-13
10781,control,,
1354,treatment,,
21175,control,,
22204,treatment,,
5212,control,RyeRanger,2025-06-26
19798,treatment,TropicalIPA,2025-06-27
9772,control,,
15809,control,RyeRanger,2025-06-17
16320,treatment,,
12110,control,,
21281,treatment,,
11391,control,,
9128,treatment,,
4209,control,,
18063,treatment,AmberOak,2025-06-02
11411,treatment,RyeRanger,2025-06-10
2736,control,RyeRanger,2025-06-06
10140,treatment,,
5976,control,VelvetPorter,2025-06-12
18728,treatment,,
17607,control,,
14761,control,CitrusZing,2025-06-06
1703,treatment,AmberOak,2025-06-23
25445,control,,
17138,treatment,FarmhouseSaison,2025-06-16
5599,treatment,AlpinePils,2025-06-29
15161,treatment,MidnightStout,2025-06-07
14272,treatment,,
3260,control,,
4166,treatment,,
5344,control,,
12055,treatment,,
971,control,RyeRanger,2025-06-22
10168,control,CherryLambic,2025-06-07
9594,control,,
15320,control,CherryLambic,2025-06-01
6482,control,RyeRanger,2025-06-23
4049,treatment,,
2347,treatment,,
11933,treatment,,
3582,treatment,,
7182,control,,
8350,control,,
6469,treatment,AlpinePils,2025-06-22
15132,control,CitrusZing,2025-06-19
3365,control,,
19643,control,RyeRanger,2025-06-23
27259,control,,
14462,treatment,AlpinePils,2025-06-25
19458,control,CitrusZing,2025-06-24
27150,treatment,RyeRanger,2025-06-20
21276,control,AmberOak,2025-06-24
19826,treatment,AmberOak,2025-06-26
9094,treatment,CherryLambic,2025-06-02
24385,control,,
15034,control,,
10547,treatment,,
15851,control,AmberOak,2025-06-15
3022,treatment,,
17049,control,,
4322,treatment,,
14215,treatment,,
6504,treatment,CitrusZing,2025-06-18
23750,treatment,,
16587,treatment,,
517,treatment,,
15823,treatment,AmberOak,2025-06-29
18396,treatment,,
1516,control,RyeRanger,2025-06-30
284,treatment,HazyHopper,2025-06-07
19167,control,RyeRanger,2025-06-13
15603,control,,
7506,control,CitrusZing,2025-06-10
23332,control,RyeRanger,2025-06-27
20306,treatment,FarmhouseSaison,2025-06-05
4918,treatment,CherryLambic,2025-06-21
21387,control,CitrusZing,2025-06-27
20060,treatment,,
12731,control,AlpinePils,2025-06-03
13106,control,,
9811,control,VelvetPorter,2025-06-12
11609,control,CitrusZing,2025-06-30
21136,control,,
5316,control,,
16182,control,FarmhouseSaison,2025-06-13
13077,treatment,,
9105,treatment,AlpinePils,2025-06-14
14271,control,RyeRanger,2025-06-26
22054,treatment,,
9192,control,TropicalIPA,2025-06-19
23260,control,,
27174,treatment,AmberOak,2025-06-05
26043,control,CitrusZing,2025-06-06
18464,control,,
19372,control,AmberOak,2025-06-10
25391,control,,
8285,control,,
19448,control,,
10122,control,RyeRanger,2025-06-12
23492,treatment,CherryLambic,2025-06-15
6211,control,,
3016,treatment,MidnightStout,2025-06-08
26096,control,RyeRanger,2025-06-11
63,control,,
17865,control,CitrusZing,2025-06-23
18970,treatment,VelvetPorter,2025-06-14
9408,treatment,VelvetPorter,2025-06-08
11604,control,,
21960,treatment,CherryLambic,2025-06-05
4225,control,,
21427,treatment,,
25977,control,RyeRanger,2025-06-25
23718,control,RyeRanger,2025-06-10
10349,control,RyeRanger,2025-06-02
20243,treatment,,
10091,control,RyeRanger,2025-06-14
24548,treatment,CherryLambic,2025-06-13
14419,treatment,CitrusZing,2025-06-22
18446,control,CitrusZing,2025-06-16
26922,control,,
17908,treatment,TropicalIPA,2025-06-04
25150,treatment,MidnightStout,2025-06-18
15354,control,,
19668,treatment,,
20709,control,HazyHopper,2025-06-04
25927,treatment,RyeRanger,2025-06-18
1179,control,CitrusZing,2025-06-12
11342,control,,
8233,treatment,AmberOak,2025-06-06
19566,control,,
7587,treatment,CherryLambic,2025-06-03
5842,control,AmberOak,2025-06-24
8640,control,HazyHopper,2025-06-21
20835,control,RyeRanger,2025-06-08
14421,control,CitrusZing,2025-06-05
10948,treatment,,
8492,treatment,AlpinePils,2025-06-10
23258,control,,
27280,control,RyeRanger,2025-06-05
15394,treatment,,
9548,control,,
24285,control,,
22348,control,RyeRanger,2025-06-03
18787,control,,
12850,treatment,,
4365,control,CitrusZing,2025-06-19
22213,treatment,AmberOak,2025-06-22
23434,control,,
8946,control,AmberOak,2025-06-30
21121,control,,
22683,control,RyeRanger,2025-06-18
9476,control,,
25463,treatment,,
780,control,RyeRanger,2025-06-11
17613,control,,
16761,control,RyeRanger,2025-06-13
14382,control,CitrusZing,2025-06-13
19184,control,,
23847,treatment,,
10875,treatment,TropicalIPA,2025-06-06
21633,control,,
20320,control,CitrusZing,2025-06-20
8530,treatment,,
10259,treatment,VelvetPorter,2025-06-10
2491,control,RyeRanger,2025-06-06
11952,treatment,CitrusZing,2025-06-11
23737,treatment,,
6616,control,,
17031,control,,
7857,control,RyeRanger,2025-06-01
11055,control,,
17856,treatment,CherryLambic,2025-06-05
4026,treatment,AlpinePils,2025-06-12
8030,control,CitrusZing,2025-06-04
19033,control,RyeRanger,2025-06-10
15959,control,,
12222,treatment,AmberOak,2025-06-20
7922,control,,
2429,control,RyeRanger,2025-06-26
1362,control,RyeRanger,2025-06-26
26321,control,CitrusZing,2025-06-19
2772,treatment,,
25613,treatment,,
2508,control,,
11240,control,,
16955,control,,
9853,control,RyeRanger,2025-06-04
9391,control,CitrusZing,2025-06-22
12107,treatment,CitrusZing,2025-06-22
17795,control,RyeRanger,2025-06-18
16021,treatment,CherryLambic,2025-06-19
151,treatment,VelvetPorter,2025-06-15
8326,treatment,,
15063,treatment,,
14362,treatment,AmberOak,2025-06-04
22503,treatment,AlpinePils,2025-06-15
129,control,RyeRanger,2025-06-26
11142,treatment,,
16491,treatment,,
1058,control,AlpinePils,2025-06-19
21808,control,RyeRanger,2025-06-11
7104,control,CitrusZing,2025-06-27
20533,control,,
10137,treatment,,
16475,control,,
3269,treatment,AlpinePils,2025-06-10
20470,treatment,,
24669,control,,
1023,control,CitrusZing,2025-06-09
4417,control,,
18594,control,,
21484,control,CitrusZing,2025-06-18
8899,control,,
5703,treatment,CitrusZing,2025-06-20
22329,control,HazyHopper,2025-06-04
16085,control,,
27588,control,,
11510,treatment,,
21965,treatment,,
20749,treatment,CherryLambic,2025-06-20
5997,control,,
26221,control,RyeRanger,2025-06-07
13928,treatment,,
17968,control,CitrusZing,2025-06-02
14674,treatment,,
12881,control,RyeRanger,2025-06-09
26040,control,,
3440,treatment,,
21257,control,RyeRanger,2025-06-11
1823,control,CitrusZing,2025-06-30
3411,treatment,CherryLambic,2025-06-10
25580,treatment,HazyHopper,2025-06-30
9202,treatment,TropicalIPA,2025-06-20
5911,control,,
6089,control,RyeRanger,2025-06-27
24786,treatment,TropicalIPA,2025-06-26
9411,control,,
21722,control,RyeRanger,2025-06-26
16377,treatment,,
21825,treatment,RyeRanger,2025-06-01
22962,treatment,AmberOak,2025-06-13
7981,treatment,VelvetPorter,2025-06-03
23133,control,,
9253,control,CitrusZing,2025-06-19
10403,control,CitrusZing,2025-06-22
1346,control,,
11235,control,RyeRanger,2025-06-15
25611,treatment,HazyHopper,2025-06-20
3770,control,,
7346,control,CitrusZing,2025-06-12
11801,control,VelvetPorter,2025-06-05
20913,control,,
14286,treatment,,
26525,treatment,CherryLambic,2025-06-24
25324,control,RyeRanger,2025-06-02
13256,control,RyeRanger,2025-06-10
2065,treatment,,
2562,control,,
8783,control,VelvetPorter,2025-06-07
16272,treatment,AmberOak,2025-06-02
24673,treatment,CitrusZing,2025-06-19
9633,control,,
18413,treatment,TropicalIPA,2025-06-18
20847,treatment,TropicalIPA,2025-06-25
14615,treatment,MidnightStout,2025-06-18
7013,treatment,,
2740,treatment,,
16630,control,,
21656,control,,
13634,control,RyeRanger,2025-06-06
15642,control,CitrusZing,2025-06-28
14180,control,RyeRanger,2025-06-13
6382,control,,
15586,control,RyeRanger,2025-06-04
26514,control,,
12315,treatment,,
17436,control,RyeRanger,2025-06-17
786,treatment,,
5606,control,,
25779,control,RyeRanger,2025-06-27
27595,control,,
10524,control,,
5313,control,RyeRanger,2025-06-02
8817,control,,
4545,control,,
3964,treatment,AlpinePils,2025-06-14
2904,treatment,,
19642,control,,
20327,control,AmberOak,2025-06-30
12682,control,CitrusZing,2025-06-03
6178,control,CitrusZing,2025-06-01
2614,control,,
18526,control,,
12533,treatment,HazyHopper,2025-06-10
21653,control,,
13904,control,RyeRanger,2025-06-12
25526,control,HazyHopper,2025-06-29
20395,control,,
20880,control,CitrusZing,2025-06-09
20018,treatment,HazyHopper,2025-06-25
17966,control,RyeRanger,2025-06-23
24088,control,,
13017,treatment,AmberOak,2025-06-26
21194,control,CitrusZing,2025-06-17
15414,control,,
3002,treatment,VelvetPorter,2025-06-06
19108,control,RyeRanger,2025-06-26
8984,control,CitrusZing,2025-06-04
2504,control,,
19218,treatment,,
18999,treatment,,
8553,treatment,MidnightStout,2025-06-04
7976,treatment,CherryLambic,2025-06-07
5730,treatment,AmberOak,2025-06-06
8324,treatment,HazyHopper,2025-06-09
12406,control,,
26402,treatment,,
22312,treatment,VelvetPorter,2025-06-09
12336,treatment,AmberOak,2025-06-05
14410,control,,
3597,control,,
935,control,HazyHopper,2025-06-24
16246,treatment,CherryLambic,2025-06-01
20987,control,,
13260,control,,
26988,control,RyeRanger,2025-06-17
16923,control,,
23349,control,,
16640,control,,
7153,control,RyeRanger,2025-06-04
5582,treatment,,
12065,control,,
3193,treatment,CitrusZing,2025-06-10
20212,treatment,,
1530,control,CitrusZing,2025-06-20
60,control,RyeRanger,2025-06-19
4318,treatment,,
23873,treatment,,
22849,control,,
18602,control,CitrusZing,2025-06-16
18478,control,,
18156,control,CitrusZing,2025-06-16
9069,control,RyeRanger,2025-06-24
7936,treatment,HazyHopper,2025-06-17
5110,treatment,RyeRanger,2025-06-08
14969,control,,
5389,control,RyeRanger,2025-06-06
1900,treatment,,
1997,control,,
3672,control,RyeRanger,2025-06-28
13084,control,,
2515,treatment,,
6289,control,CitrusZing,2025-06-29
8269,treatment,MidnightStout,2025-06-09
6355,control,,
5348,treatment,RyeRanger,2025-06-10
24386,treatment,,
20639,control,,
13204,treatment,RyeRanger,2025-06-13
643,treatment,,
2720,control,,
1168,control,RyeRanger,2025-06-22
25451,control,RyeRanger,2025-06-29
20138,control,CitrusZing,2025-06-29
23967,treatment,,
13295,control,RyeRanger,2025-06-28
10911,treatment,MidnightStout,2025-06-16
2733,control,RyeRanger,2025-06-20
7047,control,,
9293,control,AmberOak,2025-06-03
7902,control,RyeRanger,2025-06-27
15101,control,,
19957,treatment,MidnightStout,2025-06-14
6921,treatment,,
14838,control,,
21817,control,RyeRanger,2025-06-19
22598,control,RyeRanger,2025-06-14
26501,treatment,HazyHopper,2025-06-07
24052,treatment,,
9038,control,,
24924,control,,
22589,control,,
23728,control,,
24587,control,,
19649,treatment,,
9835,control,RyeRanger,2025-06-15
2404,control,,
7578,treatment,,
5875,treatment,,
25511,treatment,AmberOak,2025-06-06
3121,control,,
18243,control,,
20434,control,RyeRanger,2025-06-17
1547,control,,
11066,treatment,AlpinePils,2025-06-10
16332,control,,
6001,treatment,,
26276,control,CitrusZing,2025-06-20
2699,control,CitrusZing,2025-06-18
4845,control,,
12096,control,,
2677,control,,
14949,treatment,AlpinePils,2025-06-16
8551,control,CitrusZing,2025-06-03
2966,treatment,TropicalIPA,2025-06-17
20467,treatment,TropicalIPA,2025-06-09
8958,treatment,AmberOak,2025-06-28
20762,control,HazyHopper,2025-06-08
14794,control,,
660,treatment,AlpinePils,2025-06-12
4782,treatment,CherryLambic,2025-06-22
14850,control,RyeRanger,2025-06-22
11983,control,RyeRanger,2025-06-04
18241,control,RyeRanger,2025-06-29
1912,control,RyeRanger,2025-06-01
5705,treatment,,
2630,control,CitrusZing,2025-06-24
19063,control,RyeRanger,2025-06-02
10214,control,RyeRanger,2025-06-26
17273,control,,
14212,treatment,,
5968,treatment,FarmhouseSaison,2025-06-22
7763,control,RyeRanger,2025-06-24
23648,control,,
18008,treatment,HazyHopper,2025-06-29
22851,control,,
10360,control,,
24133,treatment,AlpinePils,2025-06-13
13632,control,,
22009,control,FarmhouseSaison,2025-06-09
25554,treatment,AlpinePils,2025-06-18
23550,control,,
15915,treatment,,
5141,treatment,,
22397,treatment,TropicalIPA,2025-06-03
9858,control,CherryLambic,2025-06-03
7540,treatment,,
297,treatment,HazyHopper,2025-06-25
14994,control,RyeRanger,2025-06-28
4641,treatment,,
21543,control,,
3153,control,,
20227,control,,
22718,control,RyeRanger,2025-06-14
23486,treatment,AlpinePils,2025-06-30
3587,control,RyeRanger,2025-06-19
23811,control,,
11795,treatment,,
5257,control,,
14888,control,RyeRanger,2025-06-01
1635,control,RyeRanger,2025-06-26
10754,control,,
12012,control,,
7045,control,,
9489,treatment,,
20033,control,CitrusZing,2025-06-08
2218,treatment,HazyHopper,2025-06-02
24484,control,AmberOak,2025-06-30
